income,age,yrsed,edcat,yrsempl,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue
2.8903717578961645,0.1967213114754099,0.3529411764705882,0.25,0.019230769230769232,0.5515216534165944,0.5050767946218241,0.0,0.25,0.0,0.15789473684210525,0.6666666666666666,0.40232077716209075
4.605170185988092,0.42622950819672134,0.23529411764705888,0.0,0.38461538461538464,0.6356625915757682,0.7463926912956399,0.0,0.5,1.0,0.3508771929824561,0.33333333333333337,0.8365067712733925
3.5263605246161616,0.1639344262295082,0.6470588235294118,0.75,0.0,0.402351364719127,0.31080974006759776,1.0,0.0,0.0,0.10526315789473684,0.16666666666666666,0.6144403174353088
3.713572066704308,0.7377049180327869,0.7058823529411765,0.75,0.19230769230769232,0.5083148567987437,0.21030632443981545,0.0,0.75,1.0,0.49122807017543857,0.0,0.6595736470733682
3.1354942159291497,0.2295081967213115,0.47058823529411764,0.25,0.019230769230769232,0.48649853099001095,0.5396198438035859,1.0,0.0,0.0,0.12280701754385964,0.33333333333333337,0.44053821561152856
4.672828834461906,0.3606557377049181,0.7647058823529412,0.75,0.23076923076923078,0.6616121944337205,0.5171006585037744,0.0,0.75,0.0,0.15789473684210525,0.16666666666666666,0.8513072594002715
2.772588722239781,0.09836065573770492,0.47058823529411764,0.25,0.057692307692307696,0.44881368823658996,0.5125698334678648,0.0,0.25,0.0,0.017543859649122806,0.33333333333333337,0.3319602325174292
4.983606621708336,0.6065573770491803,0.6470588235294118,0.75,0.3653846153846154,0.857120043669759,0.7404143848592288,1.0,1.0,0.0,0.43859649122807015,0.33333333333333337,0.8223805347986912
3.367295829986474,0.08196721311475413,0.7058823529411765,0.75,0.0,0.39640201781380324,0.5585995567856143,1.0,0.25,1.0,0.05263157894736842,0.5,0.48909755672033156
5.384495062789089,0.9016393442622951,0.4117647058823529,0.25,0.7307692307692308,0.7428748997752679,0.5335343855306383,0.0,1.0,1.0,0.7368421052631579,0.0,0.9970872079054747
2.833213344056216,0.016393442622950838,0.4117647058823529,0.25,0.0,0.3951857051519846,0.2661246039527071,0.0,0.0,1.0,0.0,0.16666666666666666,0.29980397380145646
3.6635616461296463,0.08196721311475413,0.23529411764705888,0.0,0.07692307692307693,0.4420862339118091,0.5361560492764053,0.0,0.0,0.0,0.03508771929824561,0.0,0.5978945897522607
4.709530201312334,0.47540983606557385,0.5882352941176471,0.5,0.17307692307692307,0.6916691443481233,0.6208156730190239,0.0,1.0,1.0,0.12280701754385964,0.16666666666666666,0.886446033450561
4.07753744390572,0.21311475409836067,0.823529411764706,1.0,0.0,0.3617063673944777,0.6740496188162114,0.0,0.0,0.0,0.12280701754385964,0.16666666666666666,0.7196382685234102
3.6109179126442243,0.2622950819672132,0.5294117647058824,0.5,0.057692307692307696,0.5375562180859726,0.562543473995944,0.0,0.25,0.0,0.10526315789473684,0.33333333333333337,0.6086502149141986
4.04305126783455,0.7704918032786886,0.7058823529411765,0.75,0.038461538461538464,0.07448648805026908,0.09710603142199431,0.0,0.25,1.0,0.5614035087719298,0.33333333333333337,0.5854026577945439
3.6375861597263857,0.18032786885245905,0.3529411764705882,0.25,0.11538461538461539,0.6394288880535908,0.46950922550566754,0.0,0.75,0.0,0.10526315789473684,0.0,0.5966718323280187
3.8918202981106265,0.7377049180327869,0.5294117647058824,0.5,0.42307692307692313,0.652207921550026,0.6144811001828268,0.0,0.25,0.0,0.6491228070175439,0.0,0.6690433035235857
3.9512437185814275,0.7540983606557378,0.23529411764705888,0.0,0.34615384615384615,0.6168716755080579,0.5961634923748608,0.0,1.0,1.0,0.5438596491228069,0.6666666666666666,0.6395424664008134
3.5553480614894135,0.42622950819672134,0.47058823529411764,0.25,0.07692307692307693,0.5309449714004945,0.5619385686949595,0.0,0.0,0.0,0.12280701754385964,0.33333333333333337,0.6109816168646964
3.4011973816621555,0.04918032786885246,0.47058823529411764,0.25,0.0,0.5660894307943538,0.5156188349279375,1.0,0.0,1.0,0.03508771929824561,0.6666666666666666,0.5439035086761788
3.9512437185814275,0.5737704918032788,0.9411764705882354,1.0,0.3269230769230769,0.6573935233827024,0.6250988266507281,0.0,1.0,1.0,0.45614035087719296,0.0,0.6300039245943347
3.1354942159291497,0.08196721311475413,0.7058823529411765,0.75,0.0,0.5601536814739853,0.3661787409747713,0.0,0.0,1.0,0.03508771929824561,0.33333333333333337,0.3694928638090124
3.4011973816621555,0.1967213114754099,0.3529411764705882,0.25,0.07692307692307693,0.5292570253581085,0.29672485678946997,0.0,0.0,1.0,0.10526315789473684,0.16666666666666666,0.5284707639334674
4.276666119016055,0.5409836065573771,0.5294117647058824,0.5,0.23076923076923078,0.7066147320097577,0.4975778688434051,0.0,0.5,0.0,0.38596491228070173,0.0,0.6595736470733682
3.5553480614894135,0.639344262295082,0.3529411764705882,0.25,0.09615384615384616,0.6041314133841591,0.5248589575129775,0.0,0.5,1.0,0.3333333333333333,0.16666666666666666,0.5815360375094221
3.4339872044851463,0.639344262295082,0.7058823529411765,0.75,0.11538461538461539,0.5793545135464525,0.6043701709263107,0.0,0.0,1.0,0.3508771929824561,0.0,0.5556275159657957
2.6390573296152584,0.08196721311475413,0.5882352941176471,0.5,0.019230769230769232,0.5302169341425833,0.48328727594183907,1.0,1.0,1.0,0.03508771929824561,0.33333333333333337,0.2450515540414186
2.995732273553991,0.016393442622950838,0.47058823529411764,0.25,0.0,0.5275628737953392,0.4534704155608415,0.0,0.0,0.0,0.0,0.16666666666666666,0.3418588031964423
4.941642422609304,0.5573770491803279,0.4117647058823529,0.25,0.44230769230769235,0.25581229106718156,0.17283766142804424,0.0,1.0,0.0,0.3333333333333333,0.0,0.8522340483238184
3.5263605246161616,0.24590163934426235,0.3529411764705882,0.25,0.09615384615384616,0.6305250814563221,0.4495623709264099,0.0,0.5,1.0,0.12280701754385964,0.0,0.5498310150208057
4.394449154672439,0.7049180327868853,0.5882352941176471,0.5,0.21153846153846156,0.5428009676426423,0.4801481082969789,0.0,0.25,1.0,0.49122807017543857,0.16666666666666666,0.6980687784999986
2.5649493574615367,0.0,0.4117647058823529,0.25,0.0,0.30107970657802235,0.29463607260342095,1.0,0.25,0.0,0.0,0.16666666666666666,0.3808981821256932
4.795790545596741,0.8196721311475411,0.5882352941176471,0.5,0.3269230769230769,0.599861450293496,0.6915935527741075,0.0,0.5,1.0,0.3684210526315789,0.16666666666666666,0.8956218176095778
3.091042453358316,0.24590163934426235,0.5294117647058824,0.5,0.13461538461538464,0.5423292615026749,0.45686470305980376,0.0,1.0,1.0,0.15789473684210525,0.0,0.3418588031964423
3.6109179126442243,0.2295081967213115,0.7058823529411765,0.75,0.038461538461538464,0.42345046879043147,0.3622561589146941,0.0,0.75,1.0,0.10526315789473684,0.16666666666666666,0.6086502149141986
3.784189633918261,0.4098360655737705,0.4117647058823529,0.25,0.15384615384615385,0.536365789166768,0.4545187930633283,0.0,1.0,1.0,0.3157894736842105,0.0,0.6003231348110161
3.332204510175204,0.6721311475409837,0.7647058823529412,0.75,0.15384615384615385,0.3747792339174785,0.5021340556970737,0.0,0.5,0.0,0.24561403508771928,0.33333333333333337,0.512072862655605
4.532599493153256,0.9016393442622951,0.5882352941176471,0.5,0.2884615384615385,0.6568514872502551,0.6113601641909525,0.0,0.5,1.0,0.6666666666666666,0.5,0.7939389226586917
4.276666119016055,0.836065573770492,0.47058823529411764,0.25,0.5961538461538461,0.7692767909007062,0.5642673362360993,0.0,0.75,1.0,0.40350877192982454,0.16666666666666666,0.8139531112679799
3.4339872044851463,0.2622950819672132,0.7058823529411765,0.75,0.057692307692307696,0.5782823256331141,0.5340756669143547,1.0,0.0,1.0,0.19298245614035087,0.5,0.512072862655605
4.6913478822291435,0.6229508196721312,0.47058823529411764,0.25,0.2692307692307693,0.625911214860191,0.7085613835145239,0.0,0.75,1.0,0.43859649122807015,0.6666666666666666,0.90974071223403
3.258096538021482,0.4098360655737705,0.2941176470588236,0.0,0.07692307692307693,0.29935989082583697,0.30964879120915795,0.0,0.0,1.0,0.14035087719298245,0.33333333333333337,0.4777743166369783
2.70805020110221,0.9344262295081968,0.2941176470588236,0.0,0.11538461538461539,0.5936042116191637,0.45436074097036294,0.0,1.0,1.0,0.8070175438596491,0.33333333333333337,0.3072982262839416
4.189654742026425,0.7540983606557378,0.7647058823529412,0.75,0.38461538461538464,0.5865580461925027,0.6095918258621067,0.0,1.0,1.0,0.5964912280701754,0.6666666666666666,0.7173274078261989
4.634728988229636,0.5409836065573771,0.5294117647058824,0.5,0.17307692307692307,0.5264385457057315,0.6091005198075543,0.0,1.0,1.0,0.3508771929824561,0.6666666666666666,0.8192518973935474
4.653960350157523,0.7049180327868853,0.17647058823529416,0.0,0.42307692307692313,0.7091218716056447,0.6654890830729641,0.0,0.75,1.0,0.43859649122807015,0.0,0.784528729762265
3.091042453358316,0.032786885245901676,0.23529411764705888,0.0,0.0,0.6038979954499621,0.4572793890360273,0.0,0.5,0.0,0.017543859649122806,0.0,0.45354655055641996
3.295836866004329,0.24590163934426235,0.17647058823529416,0.0,0.057692307692307696,0.5558920944422076,0.4347404219619626,0.0,0.0,0.0,0.05263157894736842,0.16666666666666666,0.44053821561152856
3.044522437723423,0.9672131147540984,0.23529411764705888,0.0,0.15384615384615385,0.602930283307619,0.5523248786516639,0.0,0.0,1.0,0.47368421052631576,0.16666666666666666,0.39712692442158254
4.143134726391533,0.6721311475409837,0.4117647058823529,0.25,0.2884615384615385,0.5215040190220759,0.5692278403792737,0.0,0.5,0.0,0.43859649122807015,0.0,0.7345446086891023
3.6375861597263857,0.2622950819672132,0.17647058823529416,0.0,0.23076923076923078,0.5857683515005742,0.5263901849765479,0.0,0.5,0.0,0.19298245614035087,0.33333333333333337,0.6027293993258749
4.0943445622221,0.7540983606557378,0.5294117647058824,0.5,0.19230769230769232,0.5858824701002742,0.6881242992182703,0.0,0.25,0.0,0.3508771929824561,0.33333333333333337,0.6763803132001276
3.5263605246161616,0.47540983606557385,0.6470588235294118,0.75,0.057692307692307696,0.5065071855879818,0.5753950897841087,0.0,0.25,1.0,0.2982456140350877,0.33333333333333337,0.5300555481657176
5.703782474656201,0.4918032786885246,0.5294117647058824,0.5,0.46153846153846156,0.8164283719712067,0.6433787454885688,0.0,0.75,1.0,0.2982456140350877,0.33333333333333337,0.9512308001514318
2.772588722239781,0.7868852459016394,0.3529411764705882,0.25,0.2884615384615385,0.34383272865779496,0.3059352402940109,0.0,0.25,1.0,0.3684210526315789,0.0,0.3575689472166857
4.219507705176107,0.21311475409836067,0.47058823529411764,0.25,0.057692307692307696,0.602721836311892,0.6140046531494101,0.0,0.5,1.0,0.12280701754385964,0.16666666666666666,0.7180999591725532
3.784189633918261,0.278688524590164,0.7058823529411765,0.75,0.0,0.5413640809255571,0.6553392578783742,0.0,0.25,0.0,0.21052631578947367,0.0,0.5709373836894138
3.4339872044851463,0.4918032786885246,0.7058823529411765,0.75,0.11538461538461539,0.5932652793979203,0.6498539617666375,1.0,0.5,1.0,0.3157894736842105,0.5,0.4981739292575173
3.295836866004329,0.7213114754098361,0.7647058823529412,0.75,0.038461538461538464,0.4397730616865593,0.38931663744196193,0.0,0.25,1.0,0.5614035087719298,0.16666666666666666,0.43149314712551773
3.5263605246161616,0.278688524590164,0.5294117647058824,0.5,0.17307692307692307,0.48791655834975833,0.4298943841343019,0.0,1.0,0.0,0.22807017543859648,0.16666666666666666,0.5598923415179224
3.6888794541139363,0.37704918032786894,0.9411764705882354,1.0,0.038461538461538464,0.7203659688118771,0.5637227560043772,1.0,0.75,0.0,0.03508771929824561,0.33333333333333337,0.5483616498755
3.295836866004329,0.04918032786885246,0.5882352941176471,0.5,0.0,0.2588454780225338,0.3218522414042968,0.0,0.5,0.0,0.017543859649122806,0.33333333333333337,0.4659400840915016
3.091042453358316,0.14754098360655743,0.7058823529411765,0.75,0.0,0.4661851098324171,0.3348660906680061,0.0,0.0,1.0,0.08771929824561403,0.33333333333333337,0.3694928638090124
4.927253685157205,0.5409836065573771,0.6470588235294118,0.75,0.3653846153846154,0.6104562978662557,0.6649326142214436,0.0,0.5,1.0,0.3508771929824561,0.5,0.9480399944666584
3.044522437723423,0.016393442622950838,0.47058823529411764,0.25,0.0,0.567662266806482,0.46268469098669274,1.0,0.25,0.0,0.0,0.8333333333333334,0.3944909123593949
4.110873864173311,0.6065573770491803,0.2941176470588236,0.0,0.25,0.4584741337501242,0.6842157196158692,0.0,0.25,1.0,0.49122807017543857,0.16666666666666666,0.714996005875701
4.718498871295094,0.5901639344262296,0.5294117647058824,0.5,0.19230769230769232,0.6974496052466257,0.58876517799077,0.0,0.5,1.0,0.3508771929824561,0.16666666666666666,0.8517710632213231
4.852030263919617,0.8032786885245903,0.47058823529411764,0.25,0.21153846153846156,0.5912098608736461,0.5639290721718124,0.0,0.25,1.0,0.49122807017543857,0.33333333333333337,0.8648765434271495
3.828641396489095,0.4918032786885246,0.7058823529411765,0.75,0.09615384615384616,0.6139347662293662,0.47720278353329404,0.0,0.5,1.0,0.43859649122807015,0.33333333333333337,0.6039243034083548
5.0689042022202315,0.9672131147540984,0.7647058823529412,0.75,0.46153846153846156,0.6262936780728151,0.532276915097313,0.0,1.0,0.0,0.7543859649122806,0.5,0.9022033834233911
2.70805020110221,0.9344262295081968,0.2941176470588236,0.0,0.15384615384615385,0.4726560652134235,0.4488431063674404,0.0,0.75,0.0,0.5263157894736842,0.5,0.3606011311896649
2.3978952727983707,0.9344262295081968,0.7647058823529412,0.75,0.038461538461538464,0.448661140251089,0.30287173724642363,0.0,0.5,0.0,0.6842105263157894,0.16666666666666666,0.10634579096150243
4.219507705176107,0.459016393442623,0.23529411764705888,0.0,0.40384615384615385,0.7354748533793994,0.6489127878168638,0.0,0.75,1.0,0.3333333333333333,0.6666666666666666,0.7078748175172804
4.564348191467836,0.4918032786885246,0.7647058823529412,0.75,0.21153846153846156,0.5475015740931587,0.6306450103504945,0.0,0.75,1.0,0.43859649122807015,0.0,0.7939389226586917
3.4011973816621555,0.24590163934426235,0.5294117647058824,0.5,0.0,0.6112063273688693,0.5689430770595401,0.0,0.0,1.0,0.24561403508771928,0.16666666666666666,0.5284707639334674
3.713572066704308,0.4426229508196722,0.5882352941176471,0.5,0.23076923076923078,0.4820188868888887,0.562431756165408,0.0,0.75,0.0,0.3157894736842105,0.33333333333333337,0.5654729986995901
4.174387269895637,0.5573770491803279,0.47058823529411764,0.25,0.23076923076923078,0.6951143958331745,0.6728981900357681,0.0,1.0,0.0,0.3157894736842105,0.16666666666666666,0.5841201075984808
3.871201010907891,0.24590163934426235,0.7647058823529412,0.75,0.038461538461538464,0.6052800759155662,0.48156705078493434,0.0,0.25,1.0,0.22807017543859648,0.5,0.7110636834547461
3.2188758248682006,0.9672131147540984,0.7058823529411765,0.75,0.40384615384615385,0.5910648937229579,0.574704606202448,0.0,0.5,1.0,0.7543859649122806,0.16666666666666666,0.4834970380421219
3.4339872044851463,0.24590163934426235,0.2941176470588236,0.0,0.038461538461538464,0.503660858375047,0.5625878432031437,0.0,0.0,0.0,0.05263157894736842,0.0,0.5709373836894138
4.02535169073515,0.4918032786885246,0.17647058823529416,0.0,0.38461538461538464,0.5891843499447279,0.6401983993445399,0.0,0.75,1.0,0.2807017543859649,0.33333333333333337,0.6870147830781537
3.4657359027997265,0.6721311475409837,0.2941176470588236,0.0,0.3653846153846154,0.41608555518085405,0.5436010993633071,0.0,0.0,1.0,0.38596491228070173,0.0,0.4816033042378464
3.8918202981106265,0.4098360655737705,0.7647058823529412,0.75,0.057692307692307696,0.4307536232037851,0.5197513943238499,0.0,0.75,0.0,0.08771929824561403,0.0,0.6527353940093297
4.7535901911063645,0.5573770491803279,0.6470588235294118,0.75,0.09615384615384616,0.6212181104356953,0.6506832122269793,0.0,1.0,1.0,0.24561403508771928,0.16666666666666666,0.925247747019005
3.332204510175204,0.6885245901639345,0.05882352941176472,0.0,0.17307692307692307,0.40982346351568466,0.2928028041862747,0.0,0.75,0.0,0.5263157894736842,0.16666666666666666,0.47583865477051485
2.833213344056216,0.0655737704918033,0.6470588235294118,0.75,0.0,0.30132065951464787,0.44548441894525576,1.0,0.5,1.0,0.0,0.5,0.2841407536551117
4.2626798770413155,0.3606557377049181,0.3529411764705882,0.25,0.3269230769230769,0.683262342185532,0.6269168369085077,0.0,0.5,1.0,0.15789473684210525,0.0,0.7021992731951774
3.7612001156935624,0.5901639344262296,0.3529411764705882,0.25,0.07692307692307693,0.5064781391764608,0.45500420433570204,0.0,0.75,0.0,0.21052631578947367,0.0,0.6109816168646964
3.9318256327243257,0.278688524590164,0.5882352941176471,0.5,0.13461538461538464,0.3704084292687907,0.3102778044409173,0.0,0.25,1.0,0.19298245614035087,0.33333333333333337,0.5424004616260549
4.219507705176107,0.5409836065573771,0.7647058823529412,0.75,0.17307692307692307,0.5886380827637774,0.4669676293122247,0.0,1.0,0.0,0.2982456140350877,0.16666666666666666,0.7279413817976401
4.77912349311153,0.5573770491803279,0.7058823529411765,0.75,0.21153846153846156,0.6924087757503069,0.7700584603871594,0.0,1.0,1.0,0.45614035087719296,0.16666666666666666,0.8218616800449972
3.828641396489095,0.1967213114754099,0.5294117647058824,0.5,0.09615384615384616,0.5627291383734465,0.648810190049703,1.0,0.25,0.0,0.12280701754385964,0.0,0.5776115604137584
3.258096538021482,0.11475409836065575,0.4117647058823529,0.25,0.09615384615384616,0.5141131968122095,0.48185541670034976,0.0,0.25,0.0,0.07017543859649122,0.33333333333333337,0.510375245127376
3.332204510175204,0.1967213114754099,0.6470588235294118,0.75,0.07692307692307693,0.5917968365072575,0.6190744168983102,1.0,0.25,0.0,0.08771929824561403,0.16666666666666666,0.3723910258105228
3.1780538303479458,0.032786885245901676,0.5294117647058824,0.5,0.0,0.4247966433067111,0.45717657636936315,0.0,1.0,1.0,0.017543859649122806,0.16666666666666666,0.40992365710210615
3.9889840465642745,0.7540983606557378,0.5294117647058824,0.5,0.057692307692307696,0.4735715053108578,0.4630098853408164,1.0,0.25,1.0,0.42105263157894735,0.8333333333333334,0.6878818284709245
4.394449154672439,0.37704918032786894,0.4117647058823529,0.25,0.19230769230769232,0.6543887374023385,0.6713912031379721,0.0,0.5,1.0,0.24561403508771928,0.16666666666666666,0.7880972336864862
4.672828834461906,0.4426229508196722,0.7647058823529412,0.75,0.13461538461538464,0.6480293600053637,0.6837118338979307,0.0,0.25,1.0,0.3157894736842105,0.0,0.8979636277424798
4.532599493153256,0.21311475409836067,0.5294117647058824,0.5,0.07692307692307693,0.6070841979860155,0.533973236643602,0.0,1.0,1.0,0.17543859649122806,0.16666666666666666,0.7574264098132402
2.1972245773362196,0.9016393442622951,0.23529411764705888,0.0,0.07692307692307693,0.3830359474374282,0.32226785368223815,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.033528263548802645
3.713572066704308,0.5245901639344263,0.0,0.0,0.3269230769230769,0.6185009306484679,0.5934672583216812,0.0,1.0,1.0,0.42105263157894735,0.16666666666666666,0.5991116731077197
4.110873864173311,0.09836065573770492,0.5294117647058824,0.5,0.019230769230769232,0.5147496168448821,0.43413887427627434,1.0,0.5,1.0,0.07017543859649122,0.33333333333333337,0.6155831558119189
3.6109179126442243,0.34426229508196726,0.7647058823529412,0.75,0.11538461538461539,0.5053019874966622,0.3935486633426178,0.0,0.75,0.0,0.19298245614035087,0.16666666666666666,0.47583865477051485
4.143134726391533,0.7868852459016394,0.7058823529411765,0.75,0.15384615384615385,0.5819856026673197,0.6562826507749717,0.0,1.0,1.0,0.7017543859649122,0.33333333333333337,0.6178540011009426
3.5263605246161616,0.3114754098360656,0.17647058823529416,0.0,0.057692307692307696,0.5015512315114896,0.402929086185526,0.0,0.5,0.0,0.08771929824561403,0.16666666666666666,0.5268763456953589
3.9889840465642745,0.5737704918032788,0.5294117647058824,0.5,0.23076923076923078,0.315367952602446,0.3841923976519807,0.0,0.5,0.0,0.2982456140350877,0.0,0.5978945897522607
2.4849066497880004,0.016393442622950838,0.47058823529411764,0.25,0.0,0.3492330094170504,0.25710471700331766,1.0,0.75,1.0,0.0,0.0,0.20462076074832486
4.3694478524670215,0.6721311475409837,0.4117647058823529,0.25,0.21153846153846156,0.693299981967497,0.6332769149188606,0.0,0.75,0.0,0.2807017543859649,0.5,0.6997287903227423
3.6888794541139363,0.1639344262295082,0.23529411764705888,0.0,0.057692307692307696,0.5168579920883246,0.5890198327200423,0.0,0.0,1.0,0.12280701754385964,0.8333333333333334,0.5626975125620832
2.1972245773362196,0.6885245901639345,0.7058823529411765,0.75,0.19230769230769232,0.5219262239299447,0.27603355923746875,0.0,0.25,1.0,0.5087719298245614,0.16666666666666666,0.1363534514158139
2.4849066497880004,0.6885245901639345,0.47058823529411764,0.25,0.6538461538461539,0.5694764785833117,0.4431611623130386,0.0,0.75,1.0,0.22807017543859648,0.16666666666666666,0.34825621772932774
3.7612001156935624,0.016393442622950838,0.47058823529411764,0.25,0.0,0.6518634514942536,0.6320753635600094,1.0,0.0,0.0,0.0,0.6666666666666666,0.6576379852069048
4.574710978503383,0.5245901639344263,0.6470588235294118,0.75,0.3269230769230769,0.7516558340986995,0.7148033767110764,0.0,1.0,1.0,0.3508771929824561,0.16666666666666666,0.841372977509758
3.5263605246161616,0.278688524590164,0.47058823529411764,0.25,0.13461538461538464,0.49757998133494125,0.4786753035593143,0.0,0.5,1.0,0.21052631578947367,0.33333333333333337,0.6074766962116853
3.8501476017100584,0.8032786885245903,0.3529411764705882,0.25,0.25,0.6815044336642211,0.544472758761317,0.0,0.0,0.0,0.47368421052631576,0.33333333333333337,0.7062657266270767
3.295836866004329,0.11475409836065575,0.47058823529411764,0.25,0.057692307692307696,0.5797205688068807,0.5835662707306779,0.0,1.0,1.0,0.05263157894736842,0.0,0.09827496978682243
5.303304908059076,0.8688524590163934,0.2941176470588236,0.0,0.7692307692307693,0.7214912323512038,0.7939200106860043,0.0,0.5,0.0,0.5614035087719298,0.0,0.9788965735979032
2.70805020110221,0.0,0.4117647058823529,0.25,0.0,0.46167047096520825,0.351054611558431,1.0,0.75,0.0,0.0,0.33333333333333337,0.31458427792798255
4.04305126783455,0.8524590163934428,0.17647058823529416,0.0,0.8076923076923077,0.7072203184472757,0.6020227572342591,0.0,1.0,1.0,0.3684210526315789,0.0,0.692174575563766
3.6109179126442243,0.1639344262295082,0.2941176470588236,0.0,0.17307692307692307,0.4912874314984782,0.5143174652069538,0.0,0.5,1.0,0.10526315789473684,0.33333333333333337,0.5682194216211047
2.6390573296152584,0.9836065573770493,0.6470588235294118,0.75,0.13461538461538464,0.4407342360006574,0.44152655364110527,0.0,0.5,0.0,0.12280701754385964,0.33333333333333337,0.2759438055280336
4.653960350157523,0.639344262295082,0.5294117647058824,0.5,0.3076923076923077,0.7343310719941414,0.6682701442492668,0.0,0.75,1.0,0.47368421052631576,0.16666666666666666,0.8499109065415744
3.1780538303479458,0.47540983606557385,0.7058823529411765,0.75,0.09615384615384616,0.6492611376917446,0.4701348973609335,0.0,0.25,0.0,0.24561403508771928,0.0,0.34825621772932774
3.332204510175204,0.2622950819672132,0.5882352941176471,0.5,0.13461538461538464,0.42276516979259005,0.4059273068954433,0.0,0.25,1.0,0.07017543859649122,0.16666666666666666,0.46187363065960224
3.1780538303479458,0.18032786885245905,0.7647058823529412,0.75,0.0,0.5535082872019024,0.5458405448890168,0.0,0.5,1.0,0.07017543859649122,0.0,0.36656231943911005
2.8903717578961645,0.21311475409836067,0.3529411764705882,0.25,0.019230769230769232,0.5326897035070758,0.36445217151580966,1.0,0.5,1.0,0.08771929824561403,0.16666666666666666,0.351397345002921
4.61512051684126,0.6885245901639345,0.7647058823529412,0.75,0.42307692307692313,0.6150989278378437,0.6367353971627033,0.0,0.75,0.0,0.2982456140350877,0.16666666666666666,0.7587510641060327
4.174387269895637,0.24590163934426235,0.5294117647058824,0.5,0.13461538461538464,0.6652250357609193,0.41985476609330885,0.0,1.0,0.0,0.08771929824561403,0.0,0.5815360375094221
3.1780538303479458,0.0655737704918033,0.5882352941176471,0.5,0.0,0.5861200288817813,0.4848146797359549,1.0,0.0,0.0,0.017543859649122806,0.33333333333333337,0.42685088447780856
4.30406509320417,0.8196721311475411,0.47058823529411764,0.25,0.09615384615384616,0.3968239128449856,0.6254792731559884,0.0,0.25,1.0,0.5263157894736842,0.16666666666666666,0.7613804695108952
4.127134385045092,0.3606557377049181,0.2941176470588236,0.0,0.019230769230769232,0.44294057642081996,0.3361309044129668,0.0,0.5,1.0,0.3333333333333333,0.0,0.7316303454571955
4.356708826689592,0.5409836065573771,0.9411764705882354,1.0,0.19230769230769232,0.6019565982754216,0.45646542883698,0.0,0.75,1.0,0.47368421052631576,0.16666666666666666,0.8074499435992601
3.970291913552122,0.11475409836065575,0.5294117647058824,0.5,0.019230769230769232,0.49077419629191477,0.35018713207863866,1.0,0.0,0.0,0.05263157894736842,0.16666666666666666,0.7054574640692222
3.295836866004329,0.5573770491803279,0.4117647058823529,0.25,0.038461538461538464,0.5949775113648388,0.4970921783025545,0.0,0.25,1.0,0.40350877192982454,0.16666666666666666,0.4598165142911041
4.941642422609304,0.6557377049180328,0.7058823529411765,0.75,0.3269230769230769,0.8342198742597106,0.7575474288746411,1.0,0.25,1.0,0.38596491228070173,0.0,0.8389511598183621
3.1780538303479458,0.09836065573770492,0.5882352941176471,0.5,0.019230769230769232,0.5483263202939784,0.33416907911416066,0.0,0.75,1.0,0.05263157894736842,0.16666666666666666,0.4291822864283065
2.833213344056216,0.04918032786885246,0.47058823529411764,0.25,0.0,0.5489944914129425,0.3725813185857399,1.0,0.0,1.0,0.017543859649122806,0.16666666666666666,0.31458427792798255
4.23410650459726,0.2295081967213115,0.8823529411764707,1.0,0.0,0.8293497035027058,0.5667875609934214,1.0,0.0,1.0,0.15789473684210525,0.16666666666666666,0.7493348377391895
3.1354942159291497,0.34426229508196726,0.5294117647058824,0.5,0.038461538461538464,0.6669792922963,0.4818419543582385,1.0,0.75,1.0,0.2631578947368421,0.16666666666666666,0.39712692442158254
4.219507705176107,0.4918032786885246,0.5294117647058824,0.5,0.11538461538461539,0.3632684305644478,0.33908077585576224,0.0,0.5,1.0,0.3333333333333333,0.33333333333333337,0.6878818284709245
3.58351893845611,0.1639344262295082,0.47058823529411764,0.25,0.07692307692307693,0.6049771282888053,0.5073958671079947,1.0,0.5,1.0,0.05263157894736842,0.33333333333333337,0.5439035086761788
5.204006687076795,0.6721311475409837,0.8823529411764707,1.0,0.25,0.697566235742526,0.5748004404567031,0.0,0.75,1.0,0.24561403508771928,0.16666666666666666,0.9559453847158363
4.74493212836325,0.7049180327868853,0.823529411764706,1.0,0.2884615384615385,0.7687636287635592,0.6278452943725037,0.0,0.75,1.0,0.2982456140350877,0.16666666666666666,0.8590825050873063
3.6635616461296463,0.1967213114754099,0.7647058823529412,0.75,0.038461538461538464,0.6702277558888086,0.6515840370539357,1.0,0.0,1.0,0.15789473684210525,0.33333333333333337,0.6267457337202897
4.962844630259907,0.5081967213114754,0.7058823529411765,0.75,0.3269230769230769,0.6500358152462855,0.5876116574378109,0.0,0.25,1.0,0.45614035087719296,0.5,0.9388935286884863
3.7376696182833684,0.34426229508196726,0.4117647058823529,0.25,0.07692307692307693,0.5228188573731244,0.4216333791116417,0.0,0.0,1.0,0.2631578947368421,0.0,0.6144403174353088
3.367295829986474,0.7704918032786886,0.5294117647058824,0.5,0.5192307692307693,0.553700212204709,0.4286256180777788,0.0,0.5,0.0,0.3157894736842105,0.16666666666666666,0.44712302152234734
2.772588722239781,0.24590163934426235,0.2941176470588236,0.0,0.09615384615384616,0.49558535144922017,0.4715883799659821,0.0,0.5,0.0,0.05263157894736842,0.5,0.32857591469098607
